"Date","Price","Open","High","Low","Vol.","Change %"
"12/04/2020","1,331.00","1,331.00","1,331.00","1,331.00","","-1.04%"
"12/03/2020","1,345.00","1,345.00","1,345.00","1,345.00","","-2.47%"
"12/02/2020","1,379.00","1,379.00","1,379.00","1,379.00","","-2.20%"
"12/01/2020","1,410.00","1,410.00","1,410.00","1,410.00","","-1.19%"
"11/30/2020","1,427.00","1,427.00","1,427.00","1,427.00","","-0.14%"
"11/27/2020","1,429.00","1,429.00","1,429.00","1,429.00","","0.21%"
"11/26/2020","1,426.00","1,426.00","1,426.00","1,426.00","","0.92%"
"11/25/2020","1,413.00","1,413.00","1,413.00","1,413.00","","1.07%"
"11/24/2020","1,398.00","1,398.00","1,398.00","1,398.00","","1.01%"
"11/23/2020","1,384.00","1,384.00","1,384.00","1,384.00","","2.29%"
"11/20/2020","1,353.00","1,353.00","1,353.00","1,353.00","","2.04%"
"11/19/2020","1,326.00","1,326.00","1,326.00","1,326.00","","2.71%"
"11/18/2020","1,291.00","1,291.00","1,291.00","1,291.00","","3.12%"
"11/17/2020","1,252.00","1,252.00","1,252.00","1,252.00","","3.13%"
"11/16/2020","1,214.00","1,214.00","1,214.00","1,214.00","","1.34%"
"11/13/2020","1,198.00","1,198.00","1,198.00","1,198.00","","1.78%"
"11/12/2020","1,177.00","1,177.00","1,177.00","1,177.00","","1.03%"
"11/11/2020","1,165.00","1,165.00","1,165.00","1,165.00","","-0.43%"
"11/10/2020","1,170.00","1,170.00","1,170.00","1,170.00","","-0.93%"
"11/09/2020","1,181.00","1,181.00","1,181.00","1,181.00","","-0.76%"
"11/06/2020","1,190.00","1,190.00","1,190.00","1,190.00","","-1.57%"
"11/05/2020","1,209.00","1,209.00","1,209.00","1,209.00","","-1.79%"
"11/04/2020","1,231.00","1,231.00","1,231.00","1,231.00","","-1.52%"
"11/03/2020","1,250.00","1,250.00","1,250.00","1,250.00","","-1.96%"
"11/02/2020","1,275.00","1,275.00","1,275.00","1,275.00","","-1.09%"
"10/30/2020","1,289.00","1,289.00","1,289.00","1,289.00","","-0.62%"
"10/29/2020","1,297.00","1,297.00","1,297.00","1,297.00","","-0.23%"
"10/28/2020","1,300.00","1,300.00","1,300.00","1,300.00","","0.39%"
"10/27/2020","1,295.00","1,295.00","1,295.00","1,295.00","","0.31%"
"10/26/2020","1,291.00","1,291.00","1,291.00","1,291.00","","1.33%"
"10/23/2020","1,274.00","1,274.00","1,274.00","1,274.00","","1.51%"
"10/22/2020","1,255.00","1,255.00","1,255.00","1,255.00","","-0.16%"
"10/21/2020","1,257.00","1,257.00","1,257.00","1,257.00","","-1.26%"
"10/20/2020","1,273.00","1,273.00","1,273.00","1,273.00","","-1.93%"
"10/19/2020","1,298.00","1,298.00","1,298.00","1,298.00","","-1.89%"
"10/16/2020","1,323.00","1,323.00","1,323.00","1,323.00","","-3.08%"
"10/15/2020","1,365.00","1,365.00","1,365.00","1,365.00","","-3.40%"
"10/14/2020","1,413.00","1,413.00","1,413.00","1,413.00","","-1.60%"
"10/13/2020","1,436.00","1,436.00","1,436.00","1,436.00","","-0.49%"
"10/12/2020","1,443.00","1,443.00","1,443.00","1,443.00","","0.28%"
"10/09/2020","1,439.00","1,439.00","1,439.00","1,439.00","","0.77%"
"10/08/2020","1,428.00","1,428.00","1,428.00","1,428.00","","1.28%"
"10/07/2020","1,410.00","1,410.00","1,410.00","1,410.00","","1.15%"
"10/06/2020","1,394.00","1,394.00","1,394.00","1,394.00","","0.80%"
"10/05/2020","1,383.00","1,383.00","1,383.00","1,383.00","","0.73%"
"10/02/2020","1,373.00","1,373.00","1,373.00","1,373.00","","0.66%"
"10/01/2020","1,364.00","1,364.00","1,364.00","1,364.00","","-0.73%"
"09/30/2020","1,374.00","1,374.00","1,374.00","1,374.00","","-1.22%"
"09/29/2020","1,391.00","1,391.00","1,391.00","1,391.00","","0.07%"
"09/28/2020","1,390.00","1,390.00","1,390.00","1,390.00","","0.72%"
"09/25/2020","1,380.00","1,380.00","1,380.00","1,380.00","","1.40%"
"09/24/2020","1,361.00","1,361.00","1,361.00","1,361.00","","1.64%"
"09/23/2020","1,339.00","1,339.00","1,339.00","1,339.00","","0.98%"
"09/22/2020","1,326.00","1,326.00","1,326.00","1,326.00","","0.38%"
"09/21/2020","1,321.00","1,321.00","1,321.00","1,321.00","","0.46%"
"09/18/2020","1,315.00","1,315.00","1,315.00","1,315.00","","0.77%"
"09/17/2020","1,305.00","1,305.00","1,305.00","1,305.00","","0.46%"
"09/16/2020","1,299.00","1,299.00","1,299.00","1,299.00","","0.23%"
"09/15/2020","1,296.00","1,296.00","1,296.00","1,296.00","","-0.31%"
"09/14/2020","1,300.00","1,300.00","1,300.00","1,300.00","","-0.99%"
"09/11/2020","1,313.00","1,313.00","1,313.00","1,313.00","","-1.80%"
"09/10/2020","1,337.00","1,337.00","1,337.00","1,337.00","","-2.41%"
"09/09/2020","1,370.00","1,370.00","1,370.00","1,370.00","","-3.11%"
"09/08/2020","1,414.00","1,414.00","1,414.00","1,414.00","","-2.42%"
"09/07/2020","1,449.00","1,449.00","1,449.00","1,449.00","","-1.63%"
"09/04/2020","1,473.00","1,473.00","1,473.00","1,473.00","","-2.77%"
"09/03/2020","1,515.00","1,515.00","1,515.00","1,515.00","","-3.38%"
"09/02/2020","1,568.00","1,568.00","1,568.00","1,568.00","","-2.24%"
"09/01/2020","1,604.00","1,604.00","1,604.00","1,604.00","","-0.80%"
"08/28/2020","1,617.00","1,617.00","1,617.00","1,617.00","","-0.12%"
"08/27/2020","1,619.00","1,619.00","1,619.00","1,619.00","","0.19%"
"08/26/2020","1,616.00","1,616.00","1,616.00","1,616.00","","-0.80%"
"08/25/2020","1,629.00","1,629.00","1,629.00","1,629.00","","-0.18%"
"08/24/2020","1,632.00","1,632.00","1,632.00","1,632.00","","-1.27%"
"08/21/2020","1,653.00","1,653.00","1,653.00","1,653.00","","-2.76%"
"08/20/2020","1,700.00","1,700.00","1,700.00","1,700.00","","-3.24%"
"08/19/2020","1,757.00","1,757.00","1,757.00","1,757.00","","-2.28%"
"08/18/2020","1,798.00","1,798.00","1,798.00","1,798.00","","-1.15%"
"08/17/2020","1,819.00","1,819.00","1,819.00","1,819.00","","-0.27%"
"08/14/2020","1,824.00","1,824.00","1,824.00","1,824.00","","1.50%"
"08/13/2020","1,797.00","1,797.00","1,797.00","1,797.00","","2.86%"
"08/12/2020","1,747.00","1,747.00","1,747.00","1,747.00","","4.55%"
"08/11/2020","1,671.00","1,671.00","1,671.00","1,671.00","","4.44%"
"08/10/2020","1,600.00","1,600.00","1,600.00","1,600.00","","2.37%"
"08/07/2020","1,563.00","1,563.00","1,563.00","1,563.00","","4.62%"
"08/06/2020","1,494.00","1,494.00","1,494.00","1,494.00","","5.96%"
"08/05/2020","1,410.00","1,410.00","1,410.00","1,410.00","","7.14%"
"08/04/2020","1,316.00","1,316.00","1,316.00","1,316.00","","4.94%"
"08/03/2020","1,254.00","1,254.00","1,254.00","1,254.00","","2.20%"
"07/31/2020","1,227.00","1,227.00","1,227.00","1,227.00","","2.00%"
"07/30/2020","1,203.00","1,203.00","1,203.00","1,203.00","","3.17%"
"07/29/2020","1,166.00","1,166.00","1,166.00","1,166.00","","2.64%"
"07/28/2020","1,136.00","1,136.00","1,136.00","1,136.00","","-2.15%"
"07/27/2020","1,161.00","1,161.00","1,161.00","1,161.00","","-3.09%"
"07/24/2020","1,198.00","1,198.00","1,198.00","1,198.00","","-5.15%"
"07/23/2020","1,263.00","1,263.00","1,263.00","1,263.00","","-5.39%"
"07/22/2020","1,335.00","1,335.00","1,335.00","1,335.00","","-5.65%"
"07/21/2020","1,415.00","1,415.00","1,415.00","1,415.00","","-3.41%"
"07/20/2020","1,465.00","1,465.00","1,465.00","1,465.00","","-2.59%"
"07/17/2020","1,504.00","1,504.00","1,504.00","1,504.00","","-2.59%"
"07/16/2020","1,544.00","1,544.00","1,544.00","1,544.00","","-2.22%"
"07/15/2020","1,579.00","1,579.00","1,579.00","1,579.00","","-1.13%"
"07/14/2020","1,597.00","1,597.00","1,597.00","1,597.00","","0.00%"
"07/13/2020","1,597.00","1,597.00","1,597.00","1,597.00","","0.63%"
"07/10/2020","1,587.00","1,587.00","1,587.00","1,587.00","","1.93%"
"07/09/2020","1,557.00","1,557.00","1,557.00","1,557.00","","2.64%"
"07/08/2020","1,517.00","1,517.00","1,517.00","1,517.00","","4.12%"
"07/07/2020","1,457.00","1,457.00","1,457.00","1,457.00","","5.89%"
"07/06/2020","1,376.00","1,376.00","1,376.00","1,376.00","","4.56%"
"07/03/2020","1,316.00","1,316.00","1,316.00","1,316.00","","4.69%"
"07/02/2020","1,257.00","1,257.00","1,257.00","1,257.00","","0.16%"
"07/01/2020","1,255.00","1,255.00","1,255.00","1,255.00","","-0.16%"
"06/30/2020","1,257.00","1,257.00","1,257.00","1,257.00","","0.08%"
"06/29/2020","1,256.00","1,256.00","1,256.00","1,256.00","","0.00%"
"06/26/2020","1,256.00","1,256.00","1,256.00","1,256.00","","0.24%"
"06/25/2020","1,253.00","1,253.00","1,253.00","1,253.00","","0.64%"
"06/24/2020","1,245.00","1,245.00","1,245.00","1,245.00","","1.88%"
"06/23/2020","1,222.00","1,222.00","1,222.00","1,222.00","","1.50%"
"06/22/2020","1,204.00","1,204.00","1,204.00","1,204.00","","2.21%"
"06/19/2020","1,178.00","1,178.00","1,178.00","1,178.00","","5.46%"
"06/18/2020","1,117.00","1,117.00","1,117.00","1,117.00","","9.62%"
"06/17/2020","1,019.00","1,019.00","1,019.00","1,019.00","","7.38%"
"06/16/2020","949.00","949.00","949.00","949.00","","7.35%"
"06/15/2020","884.00","884.00","884.00","884.00","","3.76%"
"06/12/2020","852.00","852.00","852.00","852.00","","3.78%"
"06/11/2020","821.00","821.00","821.00","821.00","","3.14%"
"06/10/2020","796.00","796.00","796.00","796.00","","-0.38%"
"06/09/2020","799.00","799.00","799.00","799.00","","-1.24%"
"06/08/2020","809.00","809.00","809.00","809.00","","-0.61%"
"06/05/2020","814.00","814.00","814.00","814.00","","-0.12%"
"06/04/2020","815.00","815.00","815.00","815.00","","0.74%"
"06/03/2020","809.00","809.00","809.00","809.00","","1.76%"
"06/02/2020","795.00","795.00","795.00","795.00","","2.32%"
"06/01/2020","777.00","777.00","777.00","777.00","","3.05%"
"05/29/2020","754.00","754.00","754.00","754.00","","4.72%"
"05/28/2020","720.00","720.00","720.00","720.00","","4.50%"
"05/27/2020","689.00","689.00","689.00","689.00","","5.03%"
"05/26/2020","656.00","656.00","656.00","656.00","","3.31%"
"05/22/2020","635.00","635.00","635.00","635.00","","1.93%"
"05/21/2020","623.00","623.00","623.00","623.00","","2.64%"
"05/20/2020","607.00","607.00","607.00","607.00","","1.34%"
"05/19/2020","599.00","599.00","599.00","599.00","","0.00%"
"05/18/2020","599.00","599.00","599.00","599.00","","-0.66%"
"05/15/2020","603.00","603.00","603.00","603.00","","-1.79%"
"05/14/2020","614.00","614.00","614.00","614.00","","-2.23%"
"05/13/2020","628.00","628.00","628.00","628.00","","-2.64%"
"05/12/2020","645.00","645.00","645.00","645.00","","-1.98%"
"05/11/2020","658.00","658.00","658.00","658.00","","-1.35%"
"05/07/2020","667.00","667.00","667.00","667.00","","-1.62%"
"05/06/2020","678.00","678.00","678.00","678.00","","-2.02%"
"05/05/2020","692.00","692.00","692.00","692.00","","-1.42%"
"05/04/2020","702.00","702.00","702.00","702.00","","-0.28%"
"05/01/2020","704.00","704.00","704.00","704.00","","-0.98%"
"04/30/2020","711.00","711.00","711.00","711.00","","-1.25%"
"04/29/2020","720.00","720.00","720.00","720.00","","-1.50%"
"04/28/2020","731.00","731.00","731.00","731.00","","-1.35%"
"04/27/2020","741.00","741.00","741.00","741.00","","-0.80%"
"04/24/2020","747.00","747.00","747.00","747.00","","-1.58%"
"04/23/2020","759.00","759.00","759.00","759.00","","-2.44%"
"04/22/2020","778.00","778.00","778.00","778.00","","-3.23%"
"04/21/2020","804.00","804.00","804.00","804.00","","-2.19%"
"04/20/2020","822.00","822.00","822.00","822.00","","-0.36%"
"04/17/2020","825.00","825.00","825.00","825.00","","0.49%"
"04/16/2020","821.00","821.00","821.00","821.00","","0.12%"
"04/15/2020","820.00","820.00","820.00","820.00","","0.24%"
"04/14/2020","818.00","818.00","818.00","818.00","","0.62%"
"04/09/2020","813.00","813.00","813.00","813.00","","0.99%"
"04/08/2020","805.00","805.00","805.00","805.00","","0.63%"
"04/07/2020","800.00","800.00","800.00","800.00","","-0.12%"
"04/06/2020","801.00","801.00","801.00","801.00","","0.50%"
"04/03/2020","797.00","797.00","797.00","797.00","","0.63%"
"04/02/2020","792.00","792.00","792.00","792.00","","1.15%"
"04/01/2020","783.00","783.00","783.00","783.00","","3.43%"
"03/31/2020","757.00","757.00","757.00","757.00","","3.42%"
"03/30/2020","732.00","732.00","732.00","732.00","","0.41%"
"03/27/2020","729.00","729.00","729.00","729.00","","1.96%"
"03/26/2020","715.00","715.00","715.00","715.00","","-0.69%"
"03/25/2020","720.00","720.00","720.00","720.00","","-3.49%"
"03/24/2020","746.00","746.00","746.00","746.00","","-3.62%"
"03/23/2020","774.00","774.00","774.00","774.00","","-4.09%"
"03/20/2020","807.00","807.00","807.00","807.00","","-5.06%"
"03/19/2020","850.00","850.00","850.00","850.00","","-4.06%"
"03/18/2020","886.00","886.00","886.00","886.00","","-4.73%"
"03/17/2020","930.00","930.00","930.00","930.00","","-4.12%"
"03/16/2020","970.00","970.00","970.00","970.00","","-3.67%"
"03/13/2020","1,007.00","1,007.00","1,007.00","1,007.00","","-2.71%"
"03/12/2020","1,035.00","1,035.00","1,035.00","1,035.00","","-2.08%"
"03/11/2020","1,057.00","1,057.00","1,057.00","1,057.00","","-0.66%"
"03/10/2020","1,064.00","1,064.00","1,064.00","1,064.00","","-0.28%"
"03/09/2020","1,067.00","1,067.00","1,067.00","1,067.00","","-0.09%"
"03/06/2020","1,068.00","1,068.00","1,068.00","1,068.00","","4.09%"
"03/05/2020","1,026.00","1,026.00","1,026.00","1,026.00","","6.76%"
"03/04/2020","961.00","961.00","961.00","961.00","","2.78%"
"03/03/2020","935.00","935.00","935.00","935.00","","2.19%"
"03/02/2020","915.00","915.00","915.00","915.00","","1.10%"
"02/28/2020","905.00","905.00","905.00","905.00","","2.14%"
"02/27/2020","886.00","886.00","886.00","886.00","","3.14%"
"02/26/2020","859.00","859.00","859.00","859.00","","3.49%"
"02/25/2020","830.00","830.00","830.00","830.00","","2.34%"
"02/24/2020","811.00","811.00","811.00","811.00","","3.05%"
"02/21/2020","787.00","787.00","787.00","787.00","","4.24%"
"02/20/2020","755.00","755.00","755.00","755.00","","4.57%"
"02/19/2020","722.00","722.00","722.00","722.00","","4.64%"
"02/18/2020","690.00","690.00","690.00","690.00","","5.02%"
"02/17/2020","657.00","657.00","657.00","657.00","","3.30%"
"02/14/2020","636.00","636.00","636.00","636.00","","3.92%"
"02/13/2020","612.00","612.00","612.00","612.00","","5.15%"
"02/12/2020","582.00","582.00","582.00","582.00","","4.49%"
"02/11/2020","557.00","557.00","557.00","557.00","","2.01%"
"02/10/2020","546.00","546.00","546.00","546.00","","0.92%"
"02/07/2020","541.00","541.00","541.00","541.00","","2.08%"
"02/06/2020","530.00","530.00","530.00","530.00","","1.92%"
"02/05/2020","520.00","520.00","520.00","520.00","","-1.14%"
"02/04/2020","526.00","526.00","526.00","526.00","","-3.66%"
"02/03/2020","546.00","546.00","546.00","546.00","","-4.88%"
"01/31/2020","574.00","574.00","574.00","574.00","","-3.53%"
"01/30/2020","595.00","595.00","595.00","595.00","","-5.10%"
"01/29/2020","627.00","627.00","627.00","627.00","","-3.69%"
"01/28/2020","651.00","651.00","651.00","651.00","","-3.27%"
"01/27/2020","673.00","673.00","673.00","673.00","","-2.60%"
"01/24/2020","691.00","691.00","691.00","691.00","","-3.22%"
"01/23/2020","714.00","714.00","714.00","714.00","","-6.05%"
"01/22/2020","760.00","760.00","760.00","760.00","","-7.77%"
"01/21/2020","824.00","824.00","824.00","824.00","","-4.85%"
"01/20/2020","866.00","866.00","866.00","866.00","","-0.46%"
"01/17/2020","870.00","870.00","870.00","870.00","","1.28%"
"01/16/2020","859.00","859.00","859.00","859.00","","4.12%"
"01/15/2020","825.00","825.00","825.00","825.00","","7.56%"
"01/14/2020","767.00","767.00","767.00","767.00","","1.05%"
"01/13/2020","759.00","759.00","759.00","759.00","","-1.56%"
"01/10/2020","771.00","771.00","771.00","771.00","","-1.78%"
"01/09/2020","785.00","785.00","785.00","785.00","","-2.24%"
"01/08/2020","803.00","803.00","803.00","803.00","","-4.97%"
"01/07/2020","845.00","845.00","845.00","845.00","","-5.06%"
"01/06/2020","890.00","890.00","890.00","890.00","","-6.22%"
"01/03/2020","949.00","949.00","949.00","949.00","","-5.38%"
"01/02/2020","1,003.00","1,003.00","1,003.00","1,003.00","","-10.21%"
"12/24/2019","1,117.00","1,117.00","1,117.00","1,117.00","","-3.21%"
"12/23/2019","1,154.00","1,154.00","1,154.00","1,154.00","","-3.91%"
"12/20/2019","1,201.00","1,201.00","1,201.00","1,201.00","","-5.06%"
"12/19/2019","1,265.00","1,265.00","1,265.00","1,265.00","","-5.60%"
"12/18/2019","1,340.00","1,340.00","1,340.00","1,340.00","","-5.70%"
"12/17/2019","1,421.00","1,421.00","1,421.00","1,421.00","","-3.00%"
"12/16/2019","1,465.00","1,465.00","1,465.00","1,465.00","","-0.14%"
"12/13/2019","1,467.00","1,467.00","1,467.00","1,467.00","","0.55%"
"12/12/2019","1,459.00","1,459.00","1,459.00","1,459.00","","1.11%"
"12/11/2019","1,443.00","1,443.00","1,443.00","1,443.00","","3.44%"
"12/10/2019","1,395.00","1,395.00","1,395.00","1,395.00","","2.65%"
"12/09/2019","1,359.00","1,359.00","1,359.00","1,359.00","","0.89%"
"12/06/2019","1,347.00","1,347.00","1,347.00","1,347.00","","0.82%"
"12/05/2019","1,336.00","1,336.00","1,336.00","1,336.00","","0.75%"
"12/04/2019","1,326.00","1,326.00","1,326.00","1,326.00","","0.84%"
"12/03/2019","1,315.00","1,315.00","1,315.00","1,315.00","","2.57%"
"12/02/2019","1,282.00","1,282.00","1,282.00","1,282.00","","4.65%"
"11/29/2019","1,225.00","1,225.00","1,225.00","1,225.00","","4.97%"
"11/28/2019","1,167.00","1,167.00","1,167.00","1,167.00","","4.10%"
"11/27/2019","1,121.00","1,121.00","1,121.00","1,121.00","","0.90%"
"11/26/2019","1,111.00","1,111.00","1,111.00","1,111.00","","-0.71%"
"11/25/2019","1,119.00","1,119.00","1,119.00","1,119.00","","-0.89%"
"11/22/2019","1,129.00","1,129.00","1,129.00","1,129.00","","0.00%"
"11/21/2019","1,129.00","1,129.00","1,129.00","1,129.00","","0.18%"
"11/20/2019","1,127.00","1,127.00","1,127.00","1,127.00","","0.99%"
"11/19/2019","1,116.00","1,116.00","1,116.00","1,116.00","","0.36%"
"11/18/2019","1,112.00","1,112.00","1,112.00","1,112.00","","-0.54%"
"11/15/2019","1,118.00","1,118.00","1,118.00","1,118.00","","-1.67%"
"11/14/2019","1,137.00","1,137.00","1,137.00","1,137.00","","-2.82%"
"11/13/2019","1,170.00","1,170.00","1,170.00","1,170.00","","-3.07%"
"11/12/2019","1,207.00","1,207.00","1,207.00","1,207.00","","-3.13%"
"11/11/2019","1,246.00","1,246.00","1,246.00","1,246.00","","-3.41%"
"11/08/2019","1,290.00","1,290.00","1,290.00","1,290.00","","-3.73%"
"11/07/2019","1,340.00","1,340.00","1,340.00","1,340.00","","-3.25%"
"11/06/2019","1,385.00","1,385.00","1,385.00","1,385.00","","-3.55%"
"11/05/2019","1,436.00","1,436.00","1,436.00","1,436.00","","-2.78%"
"11/04/2019","1,477.00","1,477.00","1,477.00","1,477.00","","-2.38%"
"11/01/2019","1,513.00","1,513.00","1,513.00","1,513.00","","-1.94%"
"10/31/2019","1,543.00","1,543.00","1,543.00","1,543.00","","-1.97%"
"10/30/2019","1,574.00","1,574.00","1,574.00","1,574.00","","-2.11%"
"10/29/2019","1,608.00","1,608.00","1,608.00","1,608.00","","-2.31%"
"10/28/2019","1,646.00","1,646.00","1,646.00","1,646.00","","-2.89%"
"10/25/2019","1,695.00","1,695.00","1,695.00","1,695.00","","-3.03%"
"10/24/2019","1,748.00","1,748.00","1,748.00","1,748.00","","-1.24%"
"10/23/2019","1,770.00","1,770.00","1,770.00","1,770.00","","-1.39%"
"10/22/2019","1,795.00","1,795.00","1,795.00","1,795.00","","-1.32%"
"10/21/2019","1,819.00","1,819.00","1,819.00","1,819.00","","-1.14%"
"10/18/2019","1,840.00","1,840.00","1,840.00","1,840.00","","-1.13%"
"10/17/2019","1,861.00","1,861.00","1,861.00","1,861.00","","-1.43%"
"10/16/2019","1,888.00","1,888.00","1,888.00","1,888.00","","-1.56%"
"10/15/2019","1,918.00","1,918.00","1,918.00","1,918.00","","-0.52%"
"10/14/2019","1,928.00","1,928.00","1,928.00","1,928.00","","0.63%"
"10/11/2019","1,916.00","1,916.00","1,916.00","1,916.00","","0.90%"
"10/10/2019","1,899.00","1,899.00","1,899.00","1,899.00","","2.54%"
"10/09/2019","1,852.00","1,852.00","1,852.00","1,852.00","","2.66%"
"10/08/2019","1,804.00","1,804.00","1,804.00","1,804.00","","3.20%"
"10/07/2019","1,748.00","1,748.00","1,748.00","1,748.00","","0.98%"
"10/04/2019","1,731.00","1,731.00","1,731.00","1,731.00","","0.52%"
"10/03/2019","1,722.00","1,722.00","1,722.00","1,722.00","","-0.17%"
"10/02/2019","1,725.00","1,725.00","1,725.00","1,725.00","","-1.15%"
"10/01/2019","1,745.00","1,745.00","1,745.00","1,745.00","","-1.19%"
"09/30/2019","1,766.00","1,766.00","1,766.00","1,766.00","","-2.11%"
"09/27/2019","1,804.00","1,804.00","1,804.00","1,804.00","","-2.28%"
"09/26/2019","1,846.00","1,846.00","1,846.00","1,846.00","","-2.84%"
"09/25/2019","1,900.00","1,900.00","1,900.00","1,900.00","","-2.01%"
"09/24/2019","1,939.00","1,939.00","1,939.00","1,939.00","","-1.97%"
"09/23/2019","1,978.00","1,978.00","1,978.00","1,978.00","","-1.74%"
"09/20/2019","2,013.00","2,013.00","2,013.00","2,013.00","","-1.90%"
"09/19/2019","2,052.00","2,052.00","2,052.00","2,052.00","","-1.77%"
"09/18/2019","2,089.00","2,089.00","2,089.00","2,089.00","","-1.51%"
"09/17/2019","2,121.00","2,121.00","2,121.00","2,121.00","","-0.56%"
"09/16/2019","2,133.00","2,133.00","2,133.00","2,133.00","","0.00%"
"09/13/2019","2,133.00","2,133.00","2,133.00","2,133.00","","0.19%"
"09/12/2019","2,129.00","2,129.00","2,129.00","2,129.00","","-0.70%"
"09/11/2019","2,144.00","2,144.00","2,144.00","2,144.00","","-0.79%"
"09/10/2019","2,161.00","2,161.00","2,161.00","2,161.00","","-1.37%"
"09/09/2019","2,191.00","2,191.00","2,191.00","2,191.00","","-1.13%"
"09/06/2019","2,216.00","2,216.00","2,216.00","2,216.00","","-0.81%"
"09/05/2019","2,234.00","2,234.00","2,234.00","2,234.00","","-0.71%"
